stable_ref,paragraph_id,decision_id,action,start,end,suppressed_token
LDC.T22.E0002.P069,LDC.T22.E0002.P069,LEAD-10580,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P070,LDC.T22.E0002.P070,LEAD-10581,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P073,LDC.T22.E0002.P073,LEAD-10582,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P074,LDC.T22.E0002.P074,LEAD-10583,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P076,LDC.T22.E0002.P076,LEAD-10584,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P077,LDC.T22.E0002.P077,LEAD-10585,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P082,LDC.T22.E0002.P082,LEAD-10586,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P083,LDC.T22.E0002.P083,LEAD-10587,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P088,LDC.T22.E0002.P088,LEAD-10588,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P089,LDC.T22.E0002.P089,LEAD-10589,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P092,LDC.T22.E0002.P092,LEAD-10590,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P093,LDC.T22.E0002.P093,LEAD-10591,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P094,LDC.T22.E0002.P094,LEAD-10592,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0002.P096,LDC.T22.E0002.P096,LEAD-10593,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P002,LDC.T22.E0003.P002,LEAD-10594,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P003,LDC.T22.E0003.P003,LEAD-10595,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P004,LDC.T22.E0003.P004,LEAD-10596,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P007,LDC.T22.E0003.P007,LEAD-10597,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P008,LDC.T22.E0003.P008,LEAD-10598,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P011,LDC.T22.E0003.P011,LEAD-10599,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P012,LDC.T22.E0003.P012,LEAD-10600,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P015,LDC.T22.E0003.P015,LEAD-10601,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P016,LDC.T22.E0003.P016,LEAD-10602,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P017,LDC.T22.E0003.P017,LEAD-10603,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P020,LDC.T22.E0003.P020,LEAD-10604,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P021,LDC.T22.E0003.P021,LEAD-10605,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P022,LDC.T22.E0003.P022,LEAD-10606,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P024,LDC.T22.E0003.P024,LEAD-10607,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P025,LDC.T22.E0003.P025,LEAD-10608,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P026,LDC.T22.E0003.P026,LEAD-10609,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P029,LDC.T22.E0003.P029,LEAD-10610,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P030,LDC.T22.E0003.P030,LEAD-10611,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P031,LDC.T22.E0003.P031,LEAD-10612,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P032,LDC.T22.E0003.P032,LEAD-10613,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P036,LDC.T22.E0003.P036,LEAD-10614,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P037,LDC.T22.E0003.P037,LEAD-10615,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P038,LDC.T22.E0003.P038,LEAD-10616,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P040,LDC.T22.E0003.P040,LEAD-10617,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P041,LDC.T22.E0003.P041,LEAD-10618,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P042,LDC.T22.E0003.P042,LEAD-10619,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P048,LDC.T22.E0003.P048,LEAD-10620,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P061,LDC.T22.E0003.P061,LEAD-10621,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P064,LDC.T22.E0003.P064,LEAD-10622,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P067,LDC.T22.E0003.P067,LEAD-10623,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0003.P071,LDC.T22.E0003.P071,LEAD-10624,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P003,LDC.T22.E0004.P003,LEAD-10625,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P004,LDC.T22.E0004.P004,LEAD-10626,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P008,LDC.T22.E0004.P008,LEAD-10627,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P009,LDC.T22.E0004.P009,LEAD-10628,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P013,LDC.T22.E0004.P013,LEAD-10629,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P017,LDC.T22.E0004.P017,LEAD-10630,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P018,LDC.T22.E0004.P018,LEAD-10631,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P020,LDC.T22.E0004.P020,LEAD-10632,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P022,LDC.T22.E0004.P022,LEAD-10633,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P023,LDC.T22.E0004.P023,LEAD-10634,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P026,LDC.T22.E0004.P026,LEAD-10635,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P027,LDC.T22.E0004.P027,LEAD-10636,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P028,LDC.T22.E0004.P028,LEAD-10637,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P033,LDC.T22.E0004.P033,LEAD-10638,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P042,LDC.T22.E0004.P042,LEAD-10639,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P043,LDC.T22.E0004.P043,LEAD-10640,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P046,LDC.T22.E0004.P046,LEAD-10641,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P047,LDC.T22.E0004.P047,LEAD-10642,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P050,LDC.T22.E0004.P050,LEAD-10643,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P059,LDC.T22.E0004.P059,LEAD-10644,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P063,LDC.T22.E0004.P063,LEAD-10645,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P067,LDC.T22.E0004.P067,LEAD-10646,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P068,LDC.T22.E0004.P068,LEAD-10647,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P071,LDC.T22.E0004.P071,LEAD-10648,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P072,LDC.T22.E0004.P072,LEAD-10649,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0004.P075,LDC.T22.E0004.P075,LEAD-10650,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P005,LDC.T22.E0005.P005,LEAD-10651,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P006,LDC.T22.E0005.P006,LEAD-10652,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P009,LDC.T22.E0005.P009,LEAD-10653,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P011,LDC.T22.E0005.P011,LEAD-10654,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P018,LDC.T22.E0005.P018,LEAD-10655,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P022,LDC.T22.E0005.P022,LEAD-10656,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P024,LDC.T22.E0005.P024,LEAD-10657,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P028,LDC.T22.E0005.P028,LEAD-10658,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P029,LDC.T22.E0005.P029,LEAD-10659,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P030,LDC.T22.E0005.P030,LEAD-10660,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P035,LDC.T22.E0005.P035,LEAD-10661,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P037,LDC.T22.E0005.P037,LEAD-10662,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P038,LDC.T22.E0005.P038,LEAD-10663,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P039,LDC.T22.E0005.P039,LEAD-10664,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P041,LDC.T22.E0005.P041,LEAD-10665,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P042,LDC.T22.E0005.P042,LEAD-10666,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P044,LDC.T22.E0005.P044,LEAD-10667,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P045,LDC.T22.E0005.P045,LEAD-10668,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P049,LDC.T22.E0005.P049,LEAD-10669,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P050,LDC.T22.E0005.P050,LEAD-10670,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P052,LDC.T22.E0005.P052,LEAD-10671,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P053,LDC.T22.E0005.P053,LEAD-10672,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P055,LDC.T22.E0005.P055,LEAD-10673,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P056,LDC.T22.E0005.P056,LEAD-10674,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P057,LDC.T22.E0005.P057,LEAD-10675,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P058,LDC.T22.E0005.P058,LEAD-10676,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P060,LDC.T22.E0005.P060,LEAD-10677,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P061,LDC.T22.E0005.P061,LEAD-10678,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P062,LDC.T22.E0005.P062,LEAD-10679,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P063,LDC.T22.E0005.P063,LEAD-10680,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P066,LDC.T22.E0005.P066,LEAD-10681,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P069,LDC.T22.E0005.P069,LEAD-10682,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P072,LDC.T22.E0005.P072,LEAD-10683,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P073,LDC.T22.E0005.P073,LEAD-10684,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P075,LDC.T22.E0005.P075,LEAD-10685,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P076,LDC.T22.E0005.P076,LEAD-10686,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P078,LDC.T22.E0005.P078,LEAD-10687,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P079,LDC.T22.E0005.P079,LEAD-10688,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P086,LDC.T22.E0005.P086,LEAD-10689,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P087,LDC.T22.E0005.P087,LEAD-10690,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P090,LDC.T22.E0005.P090,LEAD-10691,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P092,LDC.T22.E0005.P092,LEAD-10692,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P095,LDC.T22.E0005.P095,LEAD-10693,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P096,LDC.T22.E0005.P096,LEAD-10694,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P100,LDC.T22.E0005.P100,LEAD-10695,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0005.P106,LDC.T22.E0005.P106,LEAD-10696,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P016,LDC.T22.E0006.P016,LEAD-10697,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P022,LDC.T22.E0006.P022,LEAD-10698,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P026,LDC.T22.E0006.P026,LEAD-10699,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P027,LDC.T22.E0006.P027,LEAD-10700,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P028,LDC.T22.E0006.P028,LEAD-10701,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P029,LDC.T22.E0006.P029,LEAD-10702,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P030,LDC.T22.E0006.P030,LEAD-10703,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P032,LDC.T22.E0006.P032,LEAD-10704,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P034,LDC.T22.E0006.P034,LEAD-10705,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P035,LDC.T22.E0006.P035,LEAD-10706,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P037,LDC.T22.E0006.P037,LEAD-10707,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P038,LDC.T22.E0006.P038,LEAD-10708,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P039,LDC.T22.E0006.P039,LEAD-10709,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P040,LDC.T22.E0006.P040,LEAD-10710,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P042,LDC.T22.E0006.P042,LEAD-10711,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P045,LDC.T22.E0006.P045,LEAD-10712,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P046,LDC.T22.E0006.P046,LEAD-10713,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P047,LDC.T22.E0006.P047,LEAD-10714,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P048,LDC.T22.E0006.P048,LEAD-10715,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P050,LDC.T22.E0006.P050,LEAD-10716,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P051,LDC.T22.E0006.P051,LEAD-10717,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P054,LDC.T22.E0006.P054,LEAD-10718,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P057,LDC.T22.E0006.P057,LEAD-10719,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P058,LDC.T22.E0006.P058,LEAD-10720,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P060,LDC.T22.E0006.P060,LEAD-10721,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P061,LDC.T22.E0006.P061,LEAD-10722,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P065,LDC.T22.E0006.P065,LEAD-10723,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P066,LDC.T22.E0006.P066,LEAD-10724,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P067,LDC.T22.E0006.P067,LEAD-10725,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P068,LDC.T22.E0006.P068,LEAD-10726,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P069,LDC.T22.E0006.P069,LEAD-10727,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P070,LDC.T22.E0006.P070,LEAD-10728,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P071,LDC.T22.E0006.P071,LEAD-10729,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P072,LDC.T22.E0006.P072,LEAD-10730,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P076,LDC.T22.E0006.P076,LEAD-10731,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P077,LDC.T22.E0006.P077,LEAD-10732,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P081,LDC.T22.E0006.P081,LEAD-10733,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P082,LDC.T22.E0006.P082,LEAD-10734,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P083,LDC.T22.E0006.P083,LEAD-10735,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P086,LDC.T22.E0006.P086,LEAD-10736,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P092,LDC.T22.E0006.P092,LEAD-10737,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P093,LDC.T22.E0006.P093,LEAD-10738,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P097,LDC.T22.E0006.P097,LEAD-10739,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0006.P098,LDC.T22.E0006.P098,LEAD-10740,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P003,LDC.T22.E0007.P003,LEAD-10741,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P005,LDC.T22.E0007.P005,LEAD-10742,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P008,LDC.T22.E0007.P008,LEAD-10743,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P009,LDC.T22.E0007.P009,LEAD-10744,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P010,LDC.T22.E0007.P010,LEAD-10745,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P013,LDC.T22.E0007.P013,LEAD-10746,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P015,LDC.T22.E0007.P015,LEAD-10747,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P016,LDC.T22.E0007.P016,LEAD-10748,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P020,LDC.T22.E0007.P020,LEAD-10749,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P021,LDC.T22.E0007.P021,LEAD-10750,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P022,LDC.T22.E0007.P022,LEAD-10751,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P023,LDC.T22.E0007.P023,LEAD-10752,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P025,LDC.T22.E0007.P025,LEAD-10753,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P026,LDC.T22.E0007.P026,LEAD-10754,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P027,LDC.T22.E0007.P027,LEAD-10755,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P028,LDC.T22.E0007.P028,LEAD-10756,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P029,LDC.T22.E0007.P029,LEAD-10757,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P030,LDC.T22.E0007.P030,LEAD-10758,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P031,LDC.T22.E0007.P031,LEAD-10759,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P032,LDC.T22.E0007.P032,LEAD-10760,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P034,LDC.T22.E0007.P034,LEAD-10761,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P035,LDC.T22.E0007.P035,LEAD-10762,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P038,LDC.T22.E0007.P038,LEAD-10763,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P039,LDC.T22.E0007.P039,LEAD-10764,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P041,LDC.T22.E0007.P041,LEAD-10765,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P047,LDC.T22.E0007.P047,LEAD-10766,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P048,LDC.T22.E0007.P048,LEAD-10767,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P049,LDC.T22.E0007.P049,LEAD-10768,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P052,LDC.T22.E0007.P052,LEAD-10769,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P055,LDC.T22.E0007.P055,LEAD-10770,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P056,LDC.T22.E0007.P056,LEAD-10771,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P063,LDC.T22.E0007.P063,LEAD-10772,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P064,LDC.T22.E0007.P064,LEAD-10773,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0007.P065,LDC.T22.E0007.P065,LEAD-10774,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P003,LDC.T22.E0008.P003,LEAD-10775,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P006,LDC.T22.E0008.P006,LEAD-10776,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P007,LDC.T22.E0008.P007,LEAD-10777,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P008,LDC.T22.E0008.P008,LEAD-10778,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P013,LDC.T22.E0008.P013,LEAD-10779,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P014,LDC.T22.E0008.P014,LEAD-10780,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P019,LDC.T22.E0008.P019,LEAD-10781,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P020,LDC.T22.E0008.P020,LEAD-10782,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P021,LDC.T22.E0008.P021,LEAD-10783,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P024,LDC.T22.E0008.P024,LEAD-10784,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P025,LDC.T22.E0008.P025,LEAD-10785,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P026,LDC.T22.E0008.P026,LEAD-10786,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P027,LDC.T22.E0008.P027,LEAD-10787,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P028,LDC.T22.E0008.P028,LEAD-10788,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P029,LDC.T22.E0008.P029,LEAD-10789,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P033,LDC.T22.E0008.P033,LEAD-10790,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P036,LDC.T22.E0008.P036,LEAD-10791,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P037,LDC.T22.E0008.P037,LEAD-10792,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P038,LDC.T22.E0008.P038,LEAD-10793,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P039,LDC.T22.E0008.P039,LEAD-10794,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P043,LDC.T22.E0008.P043,LEAD-10795,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P046,LDC.T22.E0008.P046,LEAD-10796,SUPPRESS_LAYOUT_MARKER,0,2,'- '
LDC.T22.E0008.P047,LDC.T22.E0008.P047,LEAD-10797,SUPPRESS_LAYOUT_MARKER,0,2,'- '
