flow_id,entry_id,classification,member_index,paragraph_id,stable_ref,canonical_length,display_joiner,speech_run_policy,suppress_next_leading_ranges
FLOW.T16.P002-P004..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P003,LDC.T16.E0033.P003,84,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P004..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P004,LDC.T16.E0033.P004,65,,,[]
FLOW.T16.P005-P007..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P005,LDC.T16.E0033.P005,98,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P007..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P006,LDC.T16.E0033.P006,47,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P007..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P007,LDC.T16.E0033.P007,55,,,[]
FLOW.T16.P011-P013..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P011,LDC.T16.E0033.P011,378,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P011-P013..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P012,LDC.T16.E0033.P012,20,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P011-P013..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P013,LDC.T16.E0033.P013,55,,,[]
FLOW.T16.P017-P020..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P017,LDC.T16.E0033.P017,357,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P018,LDC.T16.E0033.P018,54,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P019,LDC.T16.E0033.P019,46,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0033,LDC.T16.E0033,inherited_dash_continuation,3,LDC.T16.E0033.P020,LDC.T16.E0033.P020,404,,,[]
FLOW.T16.P023-P025..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P023,LDC.T16.E0033.P023,53,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P023-P025..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P024,LDC.T16.E0033.P024,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P023-P025..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P025,LDC.T16.E0033.P025,85,,,[]
FLOW.T16.P026-P030..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P026,LDC.T16.E0033.P026,43,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P030..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P027,LDC.T16.E0033.P027,109,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P030..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P028,LDC.T16.E0033.P028,20,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P030..E0033,LDC.T16.E0033,inherited_dash_continuation,3,LDC.T16.E0033.P029,LDC.T16.E0033.P029,21,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P030..E0033,LDC.T16.E0033,inherited_dash_continuation,4,LDC.T16.E0033.P030,LDC.T16.E0033.P030,63,,,[]
FLOW.T16.P032-P033..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P032,LDC.T16.E0033.P032,208,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P033..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P033,LDC.T16.E0033.P033,186,,,[]
FLOW.T16.P036-P041..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P036,LDC.T16.E0033.P036,163,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P036-P041..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P037,LDC.T16.E0033.P037,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P036-P041..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P038,LDC.T16.E0033.P038,90,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P036-P041..E0033,LDC.T16.E0033,inherited_dash_continuation,3,LDC.T16.E0033.P039,LDC.T16.E0033.P039,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P036-P041..E0033,LDC.T16.E0033,inherited_dash_continuation,4,LDC.T16.E0033.P040,LDC.T16.E0033.P040,130,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P036-P041..E0033,LDC.T16.E0033,inherited_dash_continuation,5,LDC.T16.E0033.P041,LDC.T16.E0033.P041,62,,,[]
FLOW.T16.P043-P045..E0033,LDC.T16.E0033,inherited_dash_continuation,0,LDC.T16.E0033.P043,LDC.T16.E0033.P043,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P043-P045..E0033,LDC.T16.E0033,inherited_dash_continuation,1,LDC.T16.E0033.P044,LDC.T16.E0033.P044,151,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P043-P045..E0033,LDC.T16.E0033,inherited_dash_continuation,2,LDC.T16.E0033.P045,LDC.T16.E0033.P045,140,,,[]
FLOW.T16.P005-P007..E0034,LDC.T16.E0034,inherited_dash_continuation,0,LDC.T16.E0034.P005,LDC.T16.E0034.P005,234,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P007..E0034,LDC.T16.E0034,inherited_dash_continuation,1,LDC.T16.E0034.P006,LDC.T16.E0034.P006,101,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P005-P007..E0034,LDC.T16.E0034,inherited_dash_continuation,2,LDC.T16.E0034.P007,LDC.T16.E0034.P007,133,,,[]
FLOW.T16.P008-P010..E0034,LDC.T16.E0034,inherited_dash_continuation,0,LDC.T16.E0034.P008,LDC.T16.E0034.P008,134,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P008-P010..E0034,LDC.T16.E0034,inherited_dash_continuation,1,LDC.T16.E0034.P009,LDC.T16.E0034.P009,47,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P008-P010..E0034,LDC.T16.E0034,inherited_dash_continuation,2,LDC.T16.E0034.P010,LDC.T16.E0034.P010,209,,,[]
FLOW.T16.P011-P012..E0034,LDC.T16.E0034,inherited_dash_continuation,0,LDC.T16.E0034.P011,LDC.T16.E0034.P011,493,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P011-P012..E0034,LDC.T16.E0034,inherited_dash_continuation,1,LDC.T16.E0034.P012,LDC.T16.E0034.P012,59,,,[]
FLOW.T16.P014-P016..E0034,LDC.T16.E0034,inherited_dash_continuation,0,LDC.T16.E0034.P014,LDC.T16.E0034.P014,174,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P016..E0034,LDC.T16.E0034,inherited_dash_continuation,1,LDC.T16.E0034.P015,LDC.T16.E0034.P015,43,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P016..E0034,LDC.T16.E0034,inherited_dash_continuation,2,LDC.T16.E0034.P016,LDC.T16.E0034.P016,45,,,[]
FLOW.T16.P017-P018..E0034,LDC.T16.E0034,inherited_dash_continuation,0,LDC.T16.E0034.P017,LDC.T16.E0034.P017,65,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P018..E0034,LDC.T16.E0034,inherited_dash_continuation,1,LDC.T16.E0034.P018,LDC.T16.E0034.P018,130,,,[]
FLOW.T16.P002-P003..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P002,LDC.T16.E0035.P002,83,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P003..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P003,LDC.T16.E0035.P003,179,,,[]
FLOW.T16.P004-P005..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P004,LDC.T16.E0035.P004,59,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P004-P005..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P005,LDC.T16.E0035.P005,39,,,[]
FLOW.T16.P006-P007..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P006,LDC.T16.E0035.P006,92,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P006-P007..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P007,LDC.T16.E0035.P007,75,,,[]
FLOW.T16.P010-P011..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P010,LDC.T16.E0035.P010,218,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P011..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P011,LDC.T16.E0035.P011,320,,,[]
FLOW.T16.P012-P013..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P012,LDC.T16.E0035.P012,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P012-P013..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P013,LDC.T16.E0035.P013,65,,,[]
FLOW.T16.P014-P015..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P014,LDC.T16.E0035.P014,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P015..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P015,LDC.T16.E0035.P015,63,,,[]
FLOW.T16.P017-P019..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P017,LDC.T16.E0035.P017,106,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P019..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P018,LDC.T16.E0035.P018,36,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P019..E0035,LDC.T16.E0035,inherited_dash_continuation,2,LDC.T16.E0035.P019,LDC.T16.E0035.P019,119,,,[]
FLOW.T16.P020-P024..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P020,LDC.T16.E0035.P020,557,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P020-P024..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P021,LDC.T16.E0035.P021,40,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P020-P024..E0035,LDC.T16.E0035,inherited_dash_continuation,2,LDC.T16.E0035.P022,LDC.T16.E0035.P022,113,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P020-P024..E0035,LDC.T16.E0035,inherited_dash_continuation,3,LDC.T16.E0035.P023,LDC.T16.E0035.P023,16,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P020-P024..E0035,LDC.T16.E0035,inherited_dash_continuation,4,LDC.T16.E0035.P024,LDC.T16.E0035.P024,47,,,[]
FLOW.T16.P026-P027..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P026,LDC.T16.E0035.P026,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P027..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P027,LDC.T16.E0035.P027,116,,,[]
FLOW.T16.P028-P032..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P028,LDC.T16.E0035.P028,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P028-P032..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P029,LDC.T16.E0035.P029,24,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P028-P032..E0035,LDC.T16.E0035,inherited_dash_continuation,2,LDC.T16.E0035.P030,LDC.T16.E0035.P030,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P028-P032..E0035,LDC.T16.E0035,inherited_dash_continuation,3,LDC.T16.E0035.P031,LDC.T16.E0035.P031,17,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P028-P032..E0035,LDC.T16.E0035,inherited_dash_continuation,4,LDC.T16.E0035.P032,LDC.T16.E0035.P032,33,,,[]
FLOW.T16.P033-P035..E0035,LDC.T16.E0035,inherited_dash_continuation,0,LDC.T16.E0035.P033,LDC.T16.E0035.P033,63,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P033-P035..E0035,LDC.T16.E0035,inherited_dash_continuation,1,LDC.T16.E0035.P034,LDC.T16.E0035.P034,24,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P033-P035..E0035,LDC.T16.E0035,inherited_dash_continuation,2,LDC.T16.E0035.P035,LDC.T16.E0035.P035,46,,,[]
FLOW.T16.P003-P006..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P003,LDC.T16.E0036.P003,127,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P006..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P004,LDC.T16.E0036.P004,64,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P006..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P005,LDC.T16.E0036.P005,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P006..E0036,LDC.T16.E0036,inherited_dash_continuation,3,LDC.T16.E0036.P006,LDC.T16.E0036.P006,32,,,[]
FLOW.T16.P007-P012..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P007,LDC.T16.E0036.P007,347,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P007-P012..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P008,LDC.T16.E0036.P008,42,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P007-P012..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P009,LDC.T16.E0036.P009,721,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P007-P012..E0036,LDC.T16.E0036,inherited_dash_continuation,3,LDC.T16.E0036.P010,LDC.T16.E0036.P010,135,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P007-P012..E0036,LDC.T16.E0036,inherited_dash_continuation,4,LDC.T16.E0036.P011,LDC.T16.E0036.P011,53,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P007-P012..E0036,LDC.T16.E0036,inherited_dash_continuation,5,LDC.T16.E0036.P012,LDC.T16.E0036.P012,53,,,[]
FLOW.T16.P013-P015..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P013,LDC.T16.E0036.P013,27,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P015..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P014,LDC.T16.E0036.P014,46,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P013-P015..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P015,LDC.T16.E0036.P015,40,,,[]
FLOW.T16.P017-P019..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P017,LDC.T16.E0036.P017,41,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P019..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P018,LDC.T16.E0036.P018,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P019..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P019,LDC.T16.E0036.P019,102,,,[]
FLOW.T16.P023-P025..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P023,LDC.T16.E0036.P023,137,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P023-P025..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P024,LDC.T16.E0036.P024,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P023-P025..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P025,LDC.T16.E0036.P025,86,,,[]
FLOW.T16.P026-P029..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P026,LDC.T16.E0036.P026,75,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P029..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P027,LDC.T16.E0036.P027,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P029..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P028,LDC.T16.E0036.P028,23,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P029..E0036,LDC.T16.E0036,inherited_dash_continuation,3,LDC.T16.E0036.P029,LDC.T16.E0036.P029,31,,,[]
FLOW.T16.P032-P033..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P032,LDC.T16.E0036.P032,46,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P033..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P033,LDC.T16.E0036.P033,41,,,[]
FLOW.T16.P034-P035..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P034,LDC.T16.E0036.P034,44,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P034-P035..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P035,LDC.T16.E0036.P035,56,,,[]
FLOW.T16.P037-P038..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P037,LDC.T16.E0036.P037,60,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P037-P038..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P038,LDC.T16.E0036.P038,72,,,[]
FLOW.T16.P039-P041..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P039,LDC.T16.E0036.P039,48,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P039-P041..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P040,LDC.T16.E0036.P040,151,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P039-P041..E0036,LDC.T16.E0036,inherited_dash_continuation,2,LDC.T16.E0036.P041,LDC.T16.E0036.P041,23,,,[]
FLOW.T16.P042-P043..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P042,LDC.T16.E0036.P042,170,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P042-P043..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P043,LDC.T16.E0036.P043,43,,,[]
FLOW.T16.P044-P045..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P044,LDC.T16.E0036.P044,137,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P044-P045..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P045,LDC.T16.E0036.P045,173,,,[]
FLOW.T16.P048-P049..E0036,LDC.T16.E0036,inherited_dash_continuation,0,LDC.T16.E0036.P048,LDC.T16.E0036.P048,68,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P048-P049..E0036,LDC.T16.E0036,inherited_dash_continuation,1,LDC.T16.E0036.P049,LDC.T16.E0036.P049,75,,,[]
FLOW.T16.P021-P022..E0037,LDC.T16.E0037,inherited_dash_continuation,0,LDC.T16.E0037.P021,LDC.T16.E0037.P021,144,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P021-P022..E0037,LDC.T16.E0037,inherited_dash_continuation,1,LDC.T16.E0037.P022,LDC.T16.E0037.P022,345,,,[]
FLOW.T16.P026-P031..E0037,LDC.T16.E0037,inherited_dash_continuation,0,LDC.T16.E0037.P026,LDC.T16.E0037.P026,231,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P031..E0037,LDC.T16.E0037,inherited_dash_continuation,1,LDC.T16.E0037.P027,LDC.T16.E0037.P027,28,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P031..E0037,LDC.T16.E0037,inherited_dash_continuation,2,LDC.T16.E0037.P028,LDC.T16.E0037.P028,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P031..E0037,LDC.T16.E0037,inherited_dash_continuation,3,LDC.T16.E0037.P029,LDC.T16.E0037.P029,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P031..E0037,LDC.T16.E0037,inherited_dash_continuation,4,LDC.T16.E0037.P030,LDC.T16.E0037.P030,30,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P031..E0037,LDC.T16.E0037,inherited_dash_continuation,5,LDC.T16.E0037.P031,LDC.T16.E0037.P031,30,,,[]
FLOW.T16.P032-P035..E0037,LDC.T16.E0037,inherited_dash_continuation,0,LDC.T16.E0037.P032,LDC.T16.E0037.P032,58,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P035..E0037,LDC.T16.E0037,inherited_dash_continuation,1,LDC.T16.E0037.P033,LDC.T16.E0037.P033,38,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P035..E0037,LDC.T16.E0037,inherited_dash_continuation,2,LDC.T16.E0037.P034,LDC.T16.E0037.P034,26,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P032-P035..E0037,LDC.T16.E0037,inherited_dash_continuation,3,LDC.T16.E0037.P035,LDC.T16.E0037.P035,18,,,[]
FLOW.T16.P003-P005..E0038,LDC.T16.E0038,inherited_dash_continuation,0,LDC.T16.E0038.P003,LDC.T16.E0038.P003,158,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P005..E0038,LDC.T16.E0038,inherited_dash_continuation,1,LDC.T16.E0038.P004,LDC.T16.E0038.P004,49,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P003-P005..E0038,LDC.T16.E0038,inherited_dash_continuation,2,LDC.T16.E0038.P005,LDC.T16.E0038.P005,104,,,[]
FLOW.T16.P009-P012..E0038,LDC.T16.E0038,inherited_dash_continuation,0,LDC.T16.E0038.P009,LDC.T16.E0038.P009,165,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P009-P012..E0038,LDC.T16.E0038,inherited_dash_continuation,1,LDC.T16.E0038.P010,LDC.T16.E0038.P010,31,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P009-P012..E0038,LDC.T16.E0038,inherited_dash_continuation,2,LDC.T16.E0038.P011,LDC.T16.E0038.P011,68,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P009-P012..E0038,LDC.T16.E0038,inherited_dash_continuation,3,LDC.T16.E0038.P012,LDC.T16.E0038.P012,83,,,[]
FLOW.T16.P014-P016..E0038,LDC.T16.E0038,inherited_dash_continuation,0,LDC.T16.E0038.P014,LDC.T16.E0038.P014,71,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P016..E0038,LDC.T16.E0038,inherited_dash_continuation,1,LDC.T16.E0038.P015,LDC.T16.E0038.P015,81,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P014-P016..E0038,LDC.T16.E0038,inherited_dash_continuation,2,LDC.T16.E0038.P016,LDC.T16.E0038.P016,27,,,[]
FLOW.T16.P017-P020..E0038,LDC.T16.E0038,inherited_dash_continuation,0,LDC.T16.E0038.P017,LDC.T16.E0038.P017,40,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0038,LDC.T16.E0038,inherited_dash_continuation,1,LDC.T16.E0038.P018,LDC.T16.E0038.P018,135,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0038,LDC.T16.E0038,inherited_dash_continuation,2,LDC.T16.E0038.P019,LDC.T16.E0038.P019,48,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P017-P020..E0038,LDC.T16.E0038,inherited_dash_continuation,3,LDC.T16.E0038.P020,LDC.T16.E0038.P020,134,,,[]
FLOW.T16.P026-P028..E0038,LDC.T16.E0038,inherited_dash_continuation,0,LDC.T16.E0038.P026,LDC.T16.E0038.P026,414,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P028..E0038,LDC.T16.E0038,inherited_dash_continuation,1,LDC.T16.E0038.P027,LDC.T16.E0038.P027,135,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P026-P028..E0038,LDC.T16.E0038,inherited_dash_continuation,2,LDC.T16.E0038.P028,LDC.T16.E0038.P028,378,,,[]
FLOW.T16.P002-P006..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P002,LDC.T16.E0039.P002,12,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P006..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P003,LDC.T16.E0039.P003,61,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P006..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P004,LDC.T16.E0039.P004,59,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P006..E0039,LDC.T16.E0039,inherited_dash_continuation,3,LDC.T16.E0039.P005,LDC.T16.E0039.P005,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P002-P006..E0039,LDC.T16.E0039,inherited_dash_continuation,4,LDC.T16.E0039.P006,LDC.T16.E0039.P006,63,,,[]
FLOW.T16.P008-P009..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P008,LDC.T16.E0039.P008,51,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P008-P009..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P009,LDC.T16.E0039.P009,59,,,[]
FLOW.T16.P010-P011..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P010,LDC.T16.E0039.P010,47,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P010-P011..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P011,LDC.T16.E0039.P011,81,,,[]
FLOW.T16.P012-P016..E0039,LDC.T16.E0039,inherited_dash_continuation,0,LDC.T16.E0039.P012,LDC.T16.E0039.P012,133,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P012-P016..E0039,LDC.T16.E0039,inherited_dash_continuation,1,LDC.T16.E0039.P013,LDC.T16.E0039.P013,96,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P012-P016..E0039,LDC.T16.E0039,inherited_dash_continuation,2,LDC.T16.E0039.P014,LDC.T16.E0039.P014,35,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P012-P016..E0039,LDC.T16.E0039,inherited_dash_continuation,3,LDC.T16.E0039.P015,LDC.T16.E0039.P015,32,space,continue_same_speaker_only,"[[0, 2]]"
FLOW.T16.P012-P016..E0039,LDC.T16.E0039,inherited_dash_continuation,4,LDC.T16.E0039.P016,LDC.T16.E0039.P016,41,,,[]
